------------------------------------------------------------------------------------------------------------------
time (s)	 T (K)	 R1 (Ohm)	 Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 Vgate (V) 	 Ileak (nA)
1655863839.5735061	8.75500	951.695000000	-8.97	940.055878734	947.270000000	-2.26	946.535789479	 112.000	 1.057
1655863841.2809551	8.75000	951.695000000	-8.97	940.055878734	947.270000000	-2.26	946.535789479	 112.000	 0.695
1655863842.5781441	8.74200	951.545000000	-8.97	939.907713217	947.270000000	-2.26	946.535789479	 112.000	 -0.169
1655863844.2779701	8.73500	951.545000000	-8.97	939.907713217	947.270000000	-2.26	946.535789479	 112.000	 0.560
1655863845.5785120	8.72600	951.545000000	-8.97	939.907713217	947.270000000	-2.26	946.535789479	 112.000	 1.173
1655863847.2849600	8.71900	951.390000000	-8.98	939.739069762	947.120000000	-2.26	946.385905741	 112.000	 1.258
1655863848.5771580	8.71100	951.390000000	-8.98	939.739069762	947.120000000	-2.26	946.385905741	 112.000	 0.385
1655863850.2806189	8.70500	951.240000000	-8.98	939.590906695	947.120000000	-2.26	946.385905741	 112.000	 1.128
1655863851.6812401	8.69600	951.240000000	-8.97	939.606443332	947.120000000	-2.26	946.385905741	 112.000	 1.564
1655863853.3847020	8.68800	951.240000000	-8.98	939.590906695	946.965000000	-2.26	946.231025879	 112.000	 -0.925
1655863854.6868801	8.68100	951.240000000	-8.97	939.606443332	946.965000000	-2.26	946.231025879	 112.000	 -1.144
1655863856.3867030	8.67400	951.085000000	-8.97	939.453338965	946.965000000	-2.26	946.227117077	 112.000	 -0.196
1655863857.6080930	8.66600	951.085000000	-8.97	939.453338965	946.965000000	-2.26	946.227117077	 112.000	 0.024
1655863859.2975910	8.66000	951.085000000	-8.97	939.453338965	946.815000000	-2.26	946.081142141	 112.000	 -0.870
1655863860.5881529	8.65000	951.085000000	-8.97	939.453338965	946.815000000	-2.26	946.077233958	 112.000	 -0.898
1655863862.2849841	8.64300	951.085000000	-8.97	939.453338965	946.815000000	-2.26	946.081142141	 112.000	 -0.128
1655863863.5851669	8.63700	950.935000000	-8.97	939.305173447	946.660000000	-2.26	945.926262278	 112.000	 0.296
1655863865.2879829	8.62900	950.935000000	-8.97	939.305173447	946.660000000	-2.26	945.922354736	 112.000	 -1.119
1655863866.5811820	8.62100	950.935000000	-8.97	939.305173447	946.660000000	-2.26	945.926262278	 112.000	 1.251
1655863868.2810080	8.61200	950.935000000	-8.97	939.305173447	946.505000000	-2.26	945.771382416	 112.000	 -0.101
1655863869.6902580	8.60400	950.935000000	-8.97	939.305173447	946.505000000	-2.25	945.775278947	 112.000	 -0.046
1655863871.3863790	8.59800	950.780000000	-8.97	939.152069080	946.505000000	-2.26	945.771382416	 112.000	 0.061
1655863872.6849170	8.59000	950.780000000	-8.97	939.152069080	946.505000000	-2.25	945.775278947	 112.000	 -1.006
1655863874.3833950	8.58300	950.780000000	-8.97	939.152069080	946.355000000	-2.26	945.617592394	 112.000	 -0.848
1655863875.6839290	8.57300	950.625000000	-8.97	938.998964712	946.355000000	-2.26	945.621498678	 112.000	 0.675
1655863877.3837669	8.56800	950.625000000	-8.97	938.998964712	946.355000000	-2.26	945.621498678	 112.000	 1.273
1655863878.6839311	8.56100	950.625000000	-8.97	938.998964712	946.200000000	-2.26	945.466618815	 112.000	 -0.884
1655863880.3857579	8.55200	950.625000000	-8.97	938.998964712	946.200000000	-2.26	945.466618815	 112.000	 0.953
1655863881.5975330	8.54200	950.475000000	-8.96	938.866313042	946.200000000	-2.25	945.470514091	 112.000	 1.470
1655863883.2850320	8.53700	950.320000000	-8.97	938.697694827	946.200000000	-2.26	945.466618815	 112.000	 -0.404
1655863884.5825760	8.52800	950.320000000	-8.97	938.697694827	946.200000000	-2.26	945.466618815	 112.000	 0.130
1655863886.2906611	8.52300	950.320000000	-8.97	938.697694827	946.200000000	-2.26	945.466618815	 112.000	 -0.395
1655863887.5872109	8.51400	950.320000000	-8.97	938.697694827	946.200000000	-2.26	945.466618815	 112.000	 -0.029
1655863889.2970109	8.50600	950.170000000	-8.97	938.549529310	946.050000000	-2.26	945.316735077	 112.000	 -0.615
1655863890.6952701	8.49700	950.170000000	-8.97	938.549529310	946.050000000	-2.25	945.320629736	 112.000	 0.125
1655863892.3887661	8.49100	950.170000000	-8.97	938.549529310	946.050000000	-2.25	945.320629736	 112.000	 1.039
1655863893.6909440	8.48300	950.170000000	-8.97	938.549529310	945.895000000	-2.25	945.165749235	 112.000	 0.758
