------------------------------------------------------------------------------------------------------------------
time (s)	 T (K)	 R1 (Ohm)	 Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)
1653757866.7597020	89.35700	25892.400000000	0.40	25891.781576919	1925.670000000	0.40	1925.624006628
1653757867.9641261	89.30600	25892.400000000	0.40	25891.781576919	1924.145000000	0.40	1924.099043052
1653757869.6611230	89.28300	25892.400000000	0.40	25891.781576919	1924.145000000	0.41	1924.096215593
1653757870.8609281	89.25700	25892.400000000	0.40	25891.781576919	1922.620000000	0.40	1922.574079476
1653757872.5620379	89.20400	25892.400000000	0.40	25891.781576919	1922.620000000	0.40	1922.574079476
1653757874.2608490	89.16600	25892.400000000	0.40	25891.781576919	1921.857500000	0.41	1921.808773590
1653757875.4652951	89.11400	25863.800000000	0.40	25863.182260011	1921.092500000	0.40	1921.046615959
1653757877.1611280	89.10200	25844.700000000	0.40	25844.082716202	1920.330000000	0.40	1920.284134171
1653757878.3625710	89.03300	25768.400000000	0.40	25767.765747018	1919.567500000	0.40	1919.521652383
1653757880.0620379	88.99400	25758.900000000	0.40	25758.265980848	1918.805000000	0.40	1918.759170594
1653757881.7628760	88.96800	25758.900000000	0.40	25758.265980848	1918.042500000	0.40	1917.996688806
1653757882.9676671	88.91000	25758.900000000	0.40	25758.265980848	1917.280000000	0.40	1917.234207018
1653757884.6637919	88.89800	25758.900000000	0.40	25758.265980848	1916.515000000	0.40	1916.469225290
1653757885.8636849	88.84600	25758.900000000	0.40	25758.265980848	1915.752500000	0.40	1915.706743501
1653757887.5660520	88.80300	25758.900000000	0.40	25758.265980848	1915.752500000	0.40	1915.706743501
1653757889.2675159	88.77200	25758.900000000	0.40	25758.265980848	1914.227500000	0.40	1914.181779925
1653757890.4723020	88.73000	25749.400000000	0.40	25748.766214677	1913.465000000	0.40	1913.419298137
1653757892.1697781	88.69500	25749.400000000	0.40	25748.766214677	1913.465000000	0.41	1913.415049015
1653757893.3669400	88.65100	25720.700000000	0.40	25720.066921087	1912.700000000	0.40	1912.654316408
1653757895.0684099	88.62300	25711.200000000	0.40	25710.567154916	1911.937500000	0.40	1911.891834620
1653757896.7690461	88.57700	25711.200000000	0.40	25710.567154916	1911.175000000	0.40	1911.129352832
1653757897.9748271	88.56600	25711.200000000	0.40	25710.567154916	1910.412500000	0.40	1910.366871044
1653757899.6732991	88.51900	25711.200000000	0.40	25710.567154916	1909.650000000	0.40	1909.604389256
1653757900.8734620	88.46000	25711.200000000	0.40	25710.567154916	1908.887500000	0.41	1908.837668511
1653757902.5799100	88.41700	25711.200000000	0.40	25710.567154916	1908.122500000	0.41	1908.072688481
1653757904.2680521	88.39800	25701.700000000	0.40	25701.067388745	1907.360000000	0.40	1907.313053012
1653757905.4728391	88.33800	25673.100000000	0.40	25672.468092694	1907.360000000	0.40	1907.313053012
1653757907.1713121	88.32000	25644.500000000	0.40	25643.868796643	1906.597500000	0.41	1906.547728291
1653757908.3724689	88.27700	25577.700000000	0.40	25577.070440831	1905.072500000	0.40	1905.025609316
1653757910.0688591	88.24400	25577.700000000	0.40	25577.070440831	1904.310000000	0.40	1904.263128083
1653757911.7686651	88.20200	25577.700000000	0.40	25577.070440831	1904.310000000	0.40	1904.263128083
1653757912.9714730	88.17300	25577.700000000	0.40	25577.070440831	1903.545000000	0.40	1903.498146913
1653757914.6689501	88.12900	25577.700000000	0.40	25577.070440831	1902.782500000	0.41	1902.732827882
1653757915.8697469	88.08300	25577.700000000	0.40	25577.070440831	1902.020000000	0.40	1901.973184449
1653757917.5700819	88.04200	25577.700000000	0.40	25577.070440831	1901.257500000	0.41	1901.207867692
1653757919.2705691	88.01300	25577.700000000	0.40	25577.070440831	1900.495000000	0.41	1900.445387597
1653757920.4730000	87.96200	25558.600000000	0.40	25557.970910951	1899.730000000	0.41	1899.680407567
1653757922.1703379	87.93300	25539.500000000	0.40	25538.871381071	1898.967500000	0.40	1898.920759582
1653757923.3721371	87.88900	25530.000000000	0.40	25529.371614900	1898.205000000	0.40	1898.158278349
1653757925.0709579	87.84000	25530.000000000	0.40	25529.371614900	1897.442500000	0.41	1897.392967282
1653757926.7724290	87.80500	25530.000000000	0.40	25529.371614900	1896.680000000	0.40	1896.633315885
1653757927.9752121	87.76300	25530.000000000	0.40	25529.371614900	1895.917500000	0.40	1895.870834653
1653757929.6723361	87.73700	25530.000000000	0.40	25529.371614900	1895.152500000	0.41	1895.103027063
1653757930.8731329	87.69300	25530.000000000	0.40	25529.371614900	1895.152500000	0.41	1895.103027063
1653757932.5729511	87.64900	25510.900000000	0.40	25510.272085019	1894.390000000	0.40	1894.343372250
1653757934.2727880	87.62600	25510.900000000	0.40	25510.272085019	1893.627500000	0.40	1893.580891018
1653757935.4762199	87.57200	25425.100000000	0.41	25424.455376847	1892.102500000	0.41	1892.053106683
1653757937.1740479	87.56100	25396.500000000	0.41	25395.856101966	1892.102500000	0.41	1892.053106683
1653757938.3744960	87.50200	25396.500000000	0.41	25395.856101966	1891.340000000	0.40	1891.293447322
1653757940.0769560	87.45800	25396.500000000	0.41	25395.856101966	1890.575000000	0.40	1890.528466151
1653757941.7787709	87.43200	25396.500000000	0.41	25395.856101966	1889.812500000	0.41	1889.763166463
1653757942.9793191	87.38700	25396.500000000	0.41	25395.856101966	1889.050000000	0.40	1889.003503687
1653757944.6776850	87.36300	25396.500000000	0.41	25395.856101966	1888.287500000	0.40	1888.241022455
1653757945.8784871	87.31300	25396.500000000	0.41	25395.856101966	1887.525000000	0.41	1887.475726179
1653757947.5779541	87.25200	25377.400000000	0.41	25376.756586223	1886.760000000	0.40	1886.713560052
1653757949.2824121	87.24800	25377.400000000	0.41	25376.756586223	1886.760000000	0.40	1886.713560052
1653757950.4872000	87.21600	25358.300000000	0.41	25357.657070481	1885.235000000	0.42	1885.184349135
1653757952.1856780	87.18500	25358.300000000	0.41	25357.657070481	1885.235000000	0.42	1885.184349135
1653757953.3814869	87.12600	25358.300000000	0.41	25357.657070481	1884.472500000	0.42	1884.421869621
1653757955.0859439	87.07600	25358.300000000	0.41	25357.657070481	1882.947500000	0.41	1882.899760107
1653757956.7897539	87.03300	25358.300000000	0.41	25357.657070481	1882.947500000	0.42	1882.896910593
1653757957.9892011	87.00200	25348.800000000	0.41	25348.157311342	1882.182500000	0.42	1882.131931147
1653757959.6886711	86.96100	25358.300000000	0.41	25357.657070481	1881.420000000	0.41	1881.372298835
1653757960.8894701	86.91900	25348.800000000	0.41	25348.157311342	1880.657500000	0.42	1880.606972119
1653757962.5912890	86.86800	25310.700000000	0.41	25310.058277323	1879.895000000	0.42	1879.844492605
1653757964.2923989	86.83700	25224.800000000	0.41	25224.160455215	1879.895000000	0.41	1879.847337499
1653757965.4975359	86.78400	25215.300000000	0.41	25214.660696076	1878.370000000	0.41	1878.322376164
1653757967.1950150	86.74900	25215.300000000	0.41	25214.660696076	1877.605000000	0.42	1877.554554131
1653757968.3964570	86.72600	25215.300000000	0.41	25214.660696076	1876.842500000	0.42	1876.792074617
1653757970.0989180	86.68400	25215.300000000	0.41	25214.660696076	1876.080000000	0.42	1876.029595103
1653757971.8002400	86.64400	25215.300000000	0.41	25214.660696076	1875.317500000	0.42	1875.267115589
1653757973.0050290	86.59700	25215.300000000	0.41	25214.660696076	1875.317500000	0.42	1875.267115589
1653757974.7038629	86.56600	25215.300000000	0.41	25214.660696076	1874.555000000	0.41	1874.507472889
1653757975.8956721	86.51700	25205.800000000	0.41	25205.160936937	1873.790000000	0.41	1873.742492284
1653757977.5967860	86.47200	25177.200000000	0.41	25176.561662056	1872.265000000	0.42	1872.214697601
1653757979.2982521	86.43700	25177.200000000	0.41	25176.561662056	1872.265000000	0.42	1872.214697601
1653757980.5040331	86.39300	25167.600000000	0.41	25166.961905453	1871.502500000	0.41	1871.455050281
1653757982.2018659	86.36200	25167.600000000	0.41	25166.961905453	1870.740000000	0.41	1870.692569614
1653757983.4053020	86.31400	25177.200000000	0.41	25176.561662056	1869.977500000	0.42	1869.927259060
1653757985.0987849	86.27900	25177.200000000	0.41	25176.561662056	1869.212500000	0.41	1869.165108342
1653757986.7992489	86.26400	25177.200000000	0.41	25176.561662056	1868.450000000	0.41	1868.402627674
1653757988.0014000	86.22100	25167.600000000	0.41	25166.961905453	1867.687500000	0.42	1867.637320586
1653757989.6995189	86.18700	25167.600000000	0.41	25166.961905453	1866.925000000	0.42	1866.874841072
1653757990.9003170	86.16500	25129.500000000	0.41	25128.862871433	1866.925000000	0.42	1866.874841072
1653757992.6001389	86.10300	25062.700000000	0.41	25062.045738466	1865.400000000	0.42	1865.349882044
1653757994.3016090	86.06500	25034.100000000	0.41	25033.446485068	1864.635000000	0.42	1864.584902598
1653757995.5040431	86.02300	25034.100000000	0.41	25033.446485068	1863.872500000	0.42	1863.822423084
1653757997.2018859	86.00100	25034.100000000	0.41	25033.446485068	1863.872500000	0.41	1863.825243731
1653757998.4013200	85.95700	25034.100000000	0.41	25033.446485068	1863.110000000	0.41	1863.062763063
1653758000.1011400	85.89100	25034.100000000	0.41	25033.446485068	1862.347500000	0.41	1862.300282395
1653758001.8045981	85.87000	25034.100000000	0.41	25033.446485068	1861.585000000	0.42	1861.534984542
1653758003.0070429	85.83000	25024.600000000	0.41	25023.946733066	1860.820000000	0.42	1860.770005096
1653758004.7069020	85.78900	25024.600000000	0.41	25023.946733066	1860.057500000	0.42	1860.007525582
1653758005.9067259	85.74100	24996.000000000	0.41	24995.347479668	1859.295000000	0.42	1859.245046068
1653758007.6068289	85.68800	24986.400000000	0.41	24985.747730276	1858.532500000	0.43	1858.481129701
1653758009.3062949	85.65500	24986.400000000	0.41	24985.747730276	1857.770000000	0.43	1857.718650776
1653758010.5100839	85.61000	24986.400000000	0.41	24985.747730276	1857.007500000	0.43	1856.956171852
1653758012.2078619	85.58000	24986.400000000	0.41	24985.747730276	1857.007500000	0.43	1856.956171852
1653758013.4060299	85.53000	24986.400000000	0.41	24985.747730276	1855.480000000	0.43	1855.428714072
1653758015.1074920	85.49500	24986.400000000	0.41	24985.747730276	1854.717500000	0.43	1854.666235148
1653758016.8089480	85.46600	24986.400000000	0.41	24985.747730276	1854.717500000	0.43	1854.666235148
1653758018.0133829	85.41300	24967.300000000	0.41	24966.648228882	1853.955000000	0.43	1853.903756224
1653758019.7079799	85.37300	24938.700000000	0.41	24938.048975484	1853.192500000	0.41	1853.144122428
1653758020.9096620	85.33100	24881.500000000	0.41	24880.850468690	1852.430000000	0.43	1852.378798375
1653758022.6091280	85.28600	24852.900000000	0.41	24852.251215292	1851.665000000	0.43	1851.613819520
1653758024.3125939	85.26000	24852.900000000	0.41	24852.251215292	1850.902500000	0.43	1850.851340596
1653758025.5173781	85.21700	24852.900000000	0.41	24852.251215292	1850.140000000	0.43	1850.088861671
1653758027.2158501	85.18700	24852.900000000	0.41	24852.251215292	1849.377500000	0.43	1849.326382747
1653758028.4116600	85.13500	24852.900000000	0.41	24852.251215292	1848.615000000	0.43	1848.563903823
1653758030.1131220	85.09500	24852.900000000	0.41	24852.251215292	1847.852500000	0.43	1847.801424898
1653758031.8155849	85.05800	24852.900000000	0.41	24852.251215292	1847.852500000	0.43	1847.801424898
1653758033.0207341	85.02500	24833.800000000	0.41	24833.151713898	1846.325000000	0.43	1846.273967119
1653758034.7178681	84.98800	24814.800000000	0.41	24814.152209893	1846.325000000	0.43	1846.273967119
1653758035.9186599	84.95600	24805.200000000	0.41	24804.552460501	1845.562500000	0.43	1845.511488195
1653758037.6207690	84.90600	24805.200000000	0.41	24804.552460501	1844.800000000	0.43	1844.749009270
1653758039.3225911	84.86800	24805.200000000	0.41	24804.552460501	1844.037500000	0.43	1843.986530346
1653758040.5280161	84.84100	24805.200000000	0.41	24804.552460501	1842.510000000	0.43	1842.459072566
1653758042.2165151	84.81100	24805.200000000	0.41	24804.552460501	1842.510000000	0.43	1842.459072566
1653758043.4176581	84.77300	24805.200000000	0.41	24804.552460501	1841.747500000	0.43	1841.696593642
1653758045.1201420	84.72100	24805.200000000	0.41	24804.552460501	1840.985000000	0.43	1840.934114718
1653758046.8212359	84.70200	24805.200000000	0.41	24804.552460501	1840.222500000	0.41	1840.174461010
1653758048.0200419	84.63400	24776.600000000	0.41	24775.953207103	1839.460000000	0.43	1839.409156869
1653758049.7195139	84.61900	24738.500000000	0.41	24737.854201703	1839.460000000	0.43	1839.409156869
1653758050.9196639	84.56100	24671.700000000	0.42	24671.037142078	1837.932500000	0.43	1837.881699090
1653758052.6211610	84.51600	24671.700000000	0.42	24671.037142078	1837.170000000	0.41	1837.122040695
1653758054.3216269	84.48600	24671.700000000	0.42	24671.037142078	1836.407500000	0.43	1836.356741241
1653758055.5244181	84.45300	24671.700000000	0.42	24671.037142078	1836.407500000	0.43	1836.356741241
1653758057.2222469	84.42500	24671.700000000	0.42	24671.037142078	1835.645000000	0.43	1835.594262317
1653758058.4236920	84.37400	24671.700000000	0.42	24671.037142078	1834.882500000	0.43	1834.831783392
1653758060.1235030	84.33500	24671.700000000	0.42	24671.037142078	1833.355000000	0.43	1833.304325613
1653758061.8226321	84.30500	24643.100000000	0.42	24642.437910478	1833.355000000	0.43	1833.304325613
1653758063.0324020	84.27600	24624.000000000	0.42	24623.338423640	1832.592500000	0.43	1832.540409793
1653758064.2232280	84.24000	24624.000000000	0.42	24623.338423640	1831.830000000	0.43	1831.777931467
1653758065.5260980	84.20200	24624.000000000	0.42	24623.338423640	1831.830000000	0.43	1831.777931467
1653758066.7245581	84.18400	24624.000000000	0.42	24623.338423640	1831.067500000	0.43	1831.015453140
1653758068.0245459	84.13700	24624.000000000	0.42	24623.338423640	1830.302500000	0.43	1830.250474885
1653758069.2240031	84.10800	24624.000000000	0.42	24623.338423640	1829.540000000	0.43	1829.487996559
1653758070.4248021	84.05400	24624.000000000	0.42	24623.338423640	1828.777500000	0.43	1828.725518232
1653758072.1236310	84.03100	24624.000000000	0.42	24623.338423640	1828.777500000	0.43	1828.725518232
1653758073.3240731	83.98000	24624.000000000	0.42	24623.338423640	1828.015000000	0.43	1827.963039906
1653758075.0275300	83.95000	24624.000000000	0.42	24623.338423640	1826.490000000	0.43	1826.438083253
1653758076.7250340	83.91300	24614.500000000	0.42	24613.838678878	1826.490000000	0.43	1826.438083253
1653758077.9268291	83.86800	24547.700000000	0.42	24547.040473603	1825.725000000	0.43	1825.673104997
1653758079.6263001	83.84100	24500.000000000	0.42	24499.341755165	1824.962500000	0.43	1824.910626671
1653758080.8261030	83.79400	24490.500000000	0.42	24489.842010403	1824.200000000	0.43	1824.148148344
1653758082.5315549	83.74900	24490.500000000	0.42	24489.842010403	1823.437500000	0.43	1823.385670018
1653758084.2267489	83.71800	24490.500000000	0.42	24489.842010403	1822.675000000	0.43	1822.623191692
1653758085.4285140	83.68600	24490.500000000	0.42	24489.842010403	1821.912500000	0.43	1821.860713365
1653758087.1296470	83.65200	24490.500000000	0.42	24489.842010403	1821.147500000	0.43	1821.095735110
1653758088.3288190	83.60800	24481.000000000	0.42	24480.342265641	1821.147500000	0.42	1821.098570982
1653758090.0342610	83.56200	24461.900000000	0.42	24461.242778803	1819.622500000	0.42	1819.573611955
1653758091.7312670	83.53400	24452.400000000	0.42	24451.743034041	1818.860000000	0.43	1818.808300130
1653758092.9327090	83.49600	24442.800000000	0.42	24442.143291965	1818.860000000	0.43	1818.808300130
1653758094.6351709	83.44100	24442.800000000	0.42	24442.143291965	1818.097500000	0.43	1818.045821804
1653758095.8353319	83.41200	24442.800000000	0.42	24442.143291965	1817.332500000	0.43	1817.280843549
1653758097.5414219	83.35600	24442.800000000	0.42	24442.143291965	1816.570000000	0.43	1816.518365222
1653758099.7395620	83.32900	24442.800000000	0.42	24442.143291965	1815.045000000	0.43	1814.993408569
1653758101.0420890	83.28700	24442.800000000	0.42	24442.143291965	1815.045000000	0.43	1814.993408569
1653758102.7439041	83.24300	24442.800000000	0.42	24442.143291965	1813.520000000	0.43	1813.468451916
1653758104.4443700	83.20100	24442.800000000	0.42	24442.143291965	1813.520000000	0.43	1813.468451916
1653758105.6461711	83.16300	24404.700000000	0.42	24404.044315603	1812.755000000	0.43	1812.703473661
1653758107.4390330	83.10100	24318.800000000	0.43	24318.127822334	1811.992500000	0.43	1811.940995334
1653758109.6405079	83.06800	24309.300000000	0.43	24308.628084917	1811.230000000	0.43	1811.178517008
1653758110.8423131	83.02500	24309.300000000	0.43	24308.628084917	1810.467500000	0.43	1810.416038682
1653758112.5407650	82.98800	24309.300000000	0.43	24308.628084917	1809.705000000	0.43	1809.653560355
1653758114.2382591	82.94800	24309.300000000	0.43	24308.628084917	1808.942500000	0.43	1808.891082029
1653758115.4387040	82.90500	24309.300000000	0.43	24308.628084917	1808.177500000	0.43	1808.126103773
1653758117.1395240	82.87200	24299.800000000	0.43	24299.128347499	1807.415000000	0.43	1807.363625447
1653758118.3403120	82.83500	24280.700000000	0.43	24280.028875428	1806.652500000	0.44	1806.599710752
1653758120.0429370	82.77900	24271.200000000	0.43	24270.529138010	1805.890000000	0.44	1805.837233032
1653758121.7417610	82.76100	24271.200000000	0.43	24270.529138010	1805.127500000	0.44	1805.074755312
1653758122.9402130	82.71400	24271.200000000	0.43	24270.529138010	1804.362500000	0.44	1804.309777665
